"","location","price","mdy","timestamp","last4ccnum","H","loyaltynum"
"920","Hallowed Grounds",11.98,2014-01-15,2014-01-15 07:33:00,7889,"07",NA
"921","Hallowed Grounds",12.03,2014-01-10,2014-01-10 07:41:00,1874,"07","L4424"
"922","Hallowed Grounds",12.17,2014-01-15,2014-01-15 07:44:00,7108,"07","L6544"
"923","Hallowed Grounds",12.19,2014-01-08,2014-01-08 07:39:00,7108,"07",NA
"924","Hallowed Grounds",12.19,2014-01-16,2014-01-16 08:05:00,9551,"08","L5777"
"925","Hallowed Grounds",12.22,2014-01-06,NA,NA,NA,"L6544"
"926","Hallowed Grounds",12.61,2014-01-16,NA,NA,NA,"L3259"
"927","Hallowed Grounds",12.86,2014-01-08,2014-01-08 07:56:00,9551,"07",NA
"928","Hallowed Grounds",12.93,2014-01-06,NA,NA,NA,"L1107"
"929","Hallowed Grounds",13,2014-01-14,2014-01-14 07:45:00,7108,"07","L6544"
"930","Hallowed Grounds",13.68,2014-01-13,2014-01-13 07:43:00,3492,"07","L7814"
"931","Hallowed Grounds",13.84,2014-01-16,2014-01-16 07:44:00,7889,"07","L6119"
"932","Hallowed Grounds",14.05,2014-01-07,2014-01-07 07:35:00,7889,"07","L6119"
"933","Hallowed Grounds",14.11,2014-01-13,NA,NA,NA,"L5777"
"934","Hallowed Grounds",14.33,2014-01-15,2014-01-15 07:59:00,3492,"07","L7814"
"935","Hallowed Grounds",14.39,2014-01-15,2014-01-15 08:13:00,2681,"08","L1107"
"936","Hallowed Grounds",14.45,2014-01-09,NA,NA,NA,"L5777"
"937","Hallowed Grounds",14.58,2014-01-17,2014-01-17 07:33:00,7889,"07","L6119"
"938","Hallowed Grounds",15.24,2014-01-09,NA,NA,NA,"L8328"
"939","Hallowed Grounds",15.27,2014-01-15,2014-01-15 08:00:00,1310,"08",NA
"940","Hallowed Grounds",15.33,2014-01-09,2014-01-09 08:15:00,2681,"08","L1107"
"941","Hallowed Grounds",15.86,2014-01-15,NA,NA,NA,"L5777"
"942","Hallowed Grounds",15.96,2014-01-13,NA,NA,NA,"L1107"
"943","Hallowed Grounds",15.98,2014-01-17,2014-01-17 07:39:00,9617,"07","L5553"
"944","Hallowed Grounds",16.53,2014-01-06,2014-01-06 07:47:00,8129,"07","L8328"
"945","Hallowed Grounds",16.67,2014-01-14,2014-01-14 07:44:00,8129,"07","L8328"
"946","Hallowed Grounds",16.72,2014-01-06,2014-01-06 07:36:00,9617,"07","L5553"
"947","Hallowed Grounds",16.72,2014-01-09,NA,NA,NA,"L6267"
"948","Hallowed Grounds",16.75,2014-01-10,2014-01-10 07:34:00,8129,"07","L8328"
"949","Hallowed Grounds",16.77,2014-01-09,NA,NA,NA,"L6544"
"950","Hallowed Grounds",16.88,2014-01-06,2014-01-06 07:54:00,7889,"07",NA
"951","Hallowed Grounds",17.56,2014-01-09,2014-01-09 07:37:00,1310,"07","L8012"
"952","Hallowed Grounds",17.63,2014-01-10,2014-01-10 07:46:00,2681,"07","L1107"
"953","Hallowed Grounds",17.74,2014-01-16,2014-01-16 07:44:00,3492,"07","L7814"
"954","Hallowed Grounds",17.84,2014-01-09,NA,NA,NA,"L4424"
"955","Hallowed Grounds",17.92,2014-01-16,2014-01-16 07:45:00,8129,"07","L8328"
"956","Hallowed Grounds",18.2,2014-01-16,2014-01-16 07:44:00,7108,"07","L6544"
"957","Hallowed Grounds",18.22,2014-01-17,NA,NA,NA,"L7814"
"958","Hallowed Grounds",18.23,2014-01-16,2014-01-16 08:07:00,6691,"08","L6267"
"959","Hallowed Grounds",18.48,2014-01-09,2014-01-09 07:57:00,9617,"07","L5553"
"960","Hallowed Grounds",18.6,2014-01-17,2014-01-17 07:52:00,1874,"07","L4424"
"961","Hallowed Grounds",18.69,2014-01-15,NA,NA,NA,"L6267"
"962","Hallowed Grounds",18.97,2014-01-07,2014-01-07 07:48:00,7108,"07","L6544"
"963","Hallowed Grounds",19.18,2014-01-13,2014-01-13 07:54:00,7108,"07","L6544"
"964","Hallowed Grounds",19.22,2014-01-09,2014-01-09 07:51:00,7889,"07",NA
"965","Hallowed Grounds",19.59,2014-01-07,2014-01-07 07:41:00,1874,"07",NA
"966","Hallowed Grounds",19.92,2014-01-08,NA,NA,NA,"L6119"
"967","Hallowed Grounds",19.99,2014-01-14,2014-01-14 07:54:00,1874,"07","L4424"
"968","Hallowed Grounds",32.93,2014-01-06,2014-01-06 07:54:00,2681,"07",NA
"969","Hallowed Grounds",34.45,2014-01-09,2014-01-09 07:50:00,9551,"07",NA
"970","Hallowed Grounds",38.22,2014-01-17,2014-01-17 08:03:00,3492,"08",NA
"971","Hallowed Grounds",39.52,2014-01-14,2014-01-14 08:12:00,3492,"08",NA
"972","Hallowed Grounds",44.98,2014-01-16,2014-01-16 07:51:00,9617,"07",NA
"973","Hallowed Grounds",50.21,2014-01-14,2014-01-14 07:54:00,9617,"07",NA
"974","Hallowed Grounds",50.25,2014-01-09,2014-01-09 07:57:00,9405,"07",NA
"975","Hallowed Grounds",52.22,2014-01-06,2014-01-06 07:34:00,7108,"07",NA
"976","Hallowed Grounds",55.96,2014-01-13,2014-01-13 08:06:00,2681,"08",NA
"977","Hallowed Grounds",56.77,2014-01-09,2014-01-09 07:42:00,7108,"07",NA
"978","Hallowed Grounds",65.68,2014-01-09,2014-01-09 08:07:00,3492,"08",NA
"979","Hallowed Grounds",68.42,2014-01-07,2014-01-07 08:01:00,2681,"08",NA
"980","Hallowed Grounds",72.61,2014-01-16,2014-01-16 08:03:00,9405,"08",NA
"981","Hallowed Grounds",75.24,2014-01-09,2014-01-09 07:46:00,8129,"07",NA
"982","Hallowed Grounds",78.69,2014-01-15,2014-01-15 07:51:00,6691,"07",NA
"983","Hallowed Grounds",79.92,2014-01-08,2014-01-08 07:55:00,7889,"07",NA
"984","Hallowed Grounds",84.44,2014-01-07,2014-01-07 07:46:00,9551,"07",NA
"985","Hippokampos",8.07,2014-01-16,2014-01-16 13:54:00,1310,"13",NA
"986","Hippokampos",8.43,2014-01-09,2014-01-09 13:41:00,9635,"13","L3191"
"987","Hippokampos",8.54,2014-01-12,2014-01-12 13:54:00,7889,"13","L6119"
"988","Hippokampos",8.64,2014-01-06,2014-01-06 13:57:00,1877,"13","L3014"
"989","Hippokampos",8.75,2014-01-15,2014-01-15 13:39:00,9405,"13",NA
"990","Hippokampos",8.92,2014-01-17,2014-01-17 20:03:00,2540,"20","L5947"
"991","Hippokampos",9.03,2014-01-08,2014-01-08 13:15:00,4795,"13","L8566"
"992","Hippokampos",9.12,2014-01-09,2014-01-09 13:37:00,1321,"13","L4149"
"993","Hippokampos",9.13,2014-01-09,2014-01-09 20:41:00,2463,"20","L6886"
"994","Hippokampos",9.16,2014-01-06,2014-01-06 12:57:00,8156,"12",NA
"995","Hippokampos",9.55,2014-01-14,2014-01-14 20:22:00,2463,"20","L6886"
"996","Hippokampos",10.12,2014-01-09,2014-01-09 21:38:00,9635,"21","L3191"
"997","Hippokampos",10.14,2014-01-17,NA,NA,NA,"L3014"
"998","Hippokampos",10.16,2014-01-10,2014-01-10 14:20:00,4948,"14",NA
"999","Hippokampos",10.19,2014-01-07,NA,NA,NA,"L4149"
"1000","Hippokampos",10.35,2014-01-15,2014-01-15 20:23:00,1321,"20","L4149"
"1001","Hippokampos",10.38,2014-01-16,2014-01-16 13:30:00,2540,"13","L5947"
"1002","Hippokampos",10.48,2014-01-10,NA,NA,NA,"L4164"
"1003","Hippokampos",10.52,2014-01-08,2014-01-08 19:21:00,1415,"19","L7783"
"1004","Hippokampos",10.55,2014-01-16,NA,NA,NA,"L3191"
"1005","Hippokampos",10.71,2014-01-14,NA,NA,NA,"L3014"
"1006","Hippokampos",11.13,2014-01-11,2014-01-11 19:33:00,1877,"19",NA
"1007","Hippokampos",11.56,2014-01-07,2014-01-07 20:02:00,1415,"20","L7783"
"1008","Hippokampos",11.56,2014-01-19,NA,NA,NA,"L3014"
"1009","Hippokampos",11.61,2014-01-10,2014-01-10 14:07:00,7117,"14",NA
"1010","Hippokampos",11.8,2014-01-15,2014-01-15 20:16:00,7688,"20",NA
"1011","Hippokampos",11.93,2014-01-17,2014-01-17 20:54:00,7688,"20","L4164"
"1012","Hippokampos",12.47,2014-01-16,2014-01-16 20:58:00,8332,"20",NA
"1013","Hippokampos",12.55,2014-01-12,2014-01-12 13:25:00,2142,"13","L9637"
"1014","Hippokampos",12.57,2014-01-12,2014-01-12 14:04:00,1874,"14","L4424"
"1015","Hippokampos",12.62,2014-01-08,NA,NA,NA,"L3014"
"1016","Hippokampos",12.86,2014-01-17,2014-01-17 21:58:00,9635,"21","L3191"
"1017","Hippokampos",13,2014-01-15,2014-01-15 13:24:00,6899,"13","L6267"
"1018","Hippokampos",13.02,2014-01-15,2014-01-15 19:55:00,1415,"19",NA
"1019","Hippokampos",13.05,2014-01-16,2014-01-16 13:35:00,6691,"13","L6267"
"1020","Hippokampos",13.26,2014-01-06,2014-01-06 13:23:00,4795,"13","L8566"
"1021","Hippokampos",13.84,2014-01-09,2014-01-09 13:51:00,1310,"13","L8012"
"1022","Hippokampos",14.04,2014-01-13,NA,NA,NA,"L4034"
"1023","Hippokampos",14.57,2014-01-17,2014-01-17 13:27:00,4795,"13","L8566"
"1024","Hippokampos",14.89,2014-01-16,2014-01-16 13:43:00,1321,"13","L4149"
"1025","Hippokampos",14.93,2014-01-17,NA,NA,NA,"L2070"
"1026","Hippokampos",15.02,2014-01-09,2014-01-09 20:05:00,2540,"20","L5947"
"1027","Hippokampos",15.64,2014-01-08,2014-01-08 20:49:00,8332,"20","L2070"
"1028","Hippokampos",15.77,2014-01-17,2014-01-17 13:31:00,6816,"13","L8148"
"1029","Hippokampos",15.85,2014-01-07,NA,NA,NA,"L4164"
"1030","Hippokampos",16.11,2014-01-07,NA,NA,NA,"L7814"
"1031","Hippokampos",16.37,2014-01-15,2014-01-15 20:24:00,1877,"20","L3014"
"1032","Hippokampos",16.53,2014-01-16,2014-01-16 13:30:00,7253,"13","L1682"
"1033","Hippokampos",16.54,2014-01-08,2014-01-08 19:28:00,2540,"19","L5947"
"1034","Hippokampos",16.59,2014-01-08,2014-01-08 13:26:00,7253,"13","L1682"
"1035","Hippokampos",16.65,2014-01-09,2014-01-09 13:53:00,2142,"13",NA
"1036","Hippokampos",16.73,2014-01-14,2014-01-14 14:16:00,8202,"14","L2343"
"1037","Hippokampos",16.75,2014-01-08,NA,NA,NA,"L6417"
"1038","Hippokampos",17.17,2014-01-13,2014-01-13 12:27:00,4434,"12","L2169"
"1039","Hippokampos",17.18,2014-01-14,2014-01-14 13:57:00,6901,"13","L9363"
"1040","Hippokampos",17.21,2014-01-10,2014-01-10 20:50:00,8332,"20","L2070"
"1041","Hippokampos",17.27,2014-01-06,2014-01-06 20:52:00,7688,"20","L4164"
"1042","Hippokampos",17.66,2014-01-16,2014-01-16 13:19:00,8332,"13","L2070"
"1043","Hippokampos",18.18,2014-01-16,2014-01-16 13:44:00,7354,"13","L9254"
"1044","Hippokampos",18.81,2014-01-14,NA,NA,NA,"L6119"
"1045","Hippokampos",18.99,2014-01-08,NA,NA,NA,"L6886"
"1046","Hippokampos",19.07,2014-01-14,2014-01-14 13:37:00,3853,"13","L1485"
"1047","Hippokampos",19.22,2014-01-09,NA,NA,NA,"L2247"
"1048","Hippokampos",19.76,2014-01-17,2014-01-17 19:40:00,7117,"19","L6417"
"1049","Hippokampos",19.88,2014-01-10,2014-01-10 19:56:00,7117,"19","L6417"
"1050","Hippokampos",20.11,2014-01-18,NA,NA,NA,"L3014"
"1051","Hippokampos",20.17,2014-01-07,2014-01-07 20:01:00,1877,"20","L3014"
"1052","Hippokampos",20.61,2014-01-06,2014-01-06 21:52:00,8332,"21","L2070"
"1053","Hippokampos",20.84,2014-01-16,2014-01-16 21:13:00,7688,"21","L4164"
"1054","Hippokampos",20.87,2014-01-11,NA,NA,NA,"L4164"
"1055","Hippokampos",21.14,2014-01-15,NA,NA,NA,"L3366"
"1056","Hippokampos",21.2,2014-01-07,2014-01-07 21:03:00,2540,"21","L5947"
"1057","Hippokampos",21.33,2014-01-06,2014-01-06 20:46:00,1415,"20","L7783"
"1058","Hippokampos",21.34,2014-01-18,2014-01-18 19:21:00,1321,"19",NA
"1059","Hippokampos",21.81,2014-01-17,2014-01-17 13:58:00,1877,"13",NA
"1060","Hippokampos",22.13,2014-01-14,2014-01-14 21:31:00,2540,"21","L5947"
"1061","Hippokampos",22.18,2014-01-07,2014-01-07 21:51:00,8332,"21","L2070"
"1062","Hippokampos",22.23,2014-01-11,NA,NA,NA,"L6267"
"1063","Hippokampos",22.61,2014-01-15,NA,NA,NA,"L5947"
"1064","Hippokampos",23.38,2014-01-11,NA,NA,NA,"L2169"
"1065","Hippokampos",23.54,2014-01-17,NA,NA,NA,"L6267"
"1066","Hippokampos",23.56,2014-01-14,NA,NA,NA,"L2070"
"1067","Hippokampos",23.66,2014-01-09,2014-01-09 21:12:00,8156,"21","L5224"
"1068","Hippokampos",23.69,2014-01-14,2014-01-14 13:25:00,7688,"13",NA
"1069","Hippokampos",24.41,2014-01-06,2014-01-06 20:46:00,7117,"20","L6417"
"1070","Hippokampos",24.96,2014-01-09,2014-01-09 21:01:00,6895,"21","L3366"
"1071","Hippokampos",25.09,2014-01-13,2014-01-13 14:04:00,9617,"14","L5553"
"1072","Hippokampos",25.5,2014-01-06,NA,NA,NA,"L3366"
"1073","Hippokampos",25.7,2014-01-09,NA,NA,NA,"L2169"
"1074","Hippokampos",26.15,2014-01-16,2014-01-16 13:22:00,8156,"13",NA
"1075","Hippokampos",26.31,2014-01-08,2014-01-08 20:53:00,7688,"20","L4164"
"1076","Hippokampos",26.55,2014-01-08,2014-01-08 13:12:00,8332,"13","L2070"
"1077","Hippokampos",26.79,2014-01-12,2014-01-12 19:44:00,8332,"19","L2070"
"1078","Hippokampos",26.8,2014-01-06,2014-01-06 20:36:00,1877,"20","L3014"
"1079","Hippokampos",26.96,2014-01-13,2014-01-13 14:21:00,4948,"14","L9406"
"1080","Hippokampos",27,2014-01-10,2014-01-10 21:17:00,8156,"21",NA
"1081","Hippokampos",27.15,2014-01-12,2014-01-12 19:22:00,1321,"19","L4149"
"1082","Hippokampos",27.21,2014-01-18,2014-01-18 19:35:00,6895,"19","L3366"
"1083","Hippokampos",27.47,2014-01-09,2014-01-09 13:29:00,2418,"13","L9018"
"1084","Hippokampos",27.74,2014-01-16,2014-01-16 20:43:00,2463,"20",NA
"1085","Hippokampos",27.93,2014-01-09,2014-01-09 13:36:00,9683,"13","L7291"
"1086","Hippokampos",28.14,2014-01-06,2014-01-06 21:11:00,8156,"21",NA
"1087","Hippokampos",28.22,2014-01-10,NA,NA,NA,"L7783"
"1088","Hippokampos",28.23,2014-01-06,2014-01-06 13:21:00,9551,"13",NA
"1089","Hippokampos",28.35,2014-01-17,NA,NA,NA,"L5553"
"1090","Hippokampos",28.45,2014-01-14,2014-01-14 21:04:00,6895,"21",NA
"1091","Hippokampos",28.79,2014-01-08,2014-01-08 13:48:00,9635,"13","L3191"
"1092","Hippokampos",29.13,2014-01-16,2014-01-16 20:13:00,1321,"20","L4149"
"1093","Hippokampos",29.2,2014-01-12,2014-01-12 13:35:00,7117,"13","L6417"
"1094","Hippokampos",29.21,2014-01-18,2014-01-18 20:23:00,1877,"20",NA
"1095","Hippokampos",29.22,2014-01-13,2014-01-13 20:35:00,2463,"20","L6886"
"1096","Hippokampos",29.41,2014-01-12,NA,NA,NA,"L5947"
"1097","Hippokampos",29.93,2014-01-16,2014-01-16 13:48:00,9617,"13","L5553"
"1098","Hippokampos",30.02,2014-01-16,2014-01-16 13:55:00,8411,"13",NA
"1099","Hippokampos",30.51,2014-01-13,2014-01-13 13:28:00,9551,"13","L5777"
"1100","Hippokampos",30.63,2014-01-10,NA,NA,NA,"L2070"
"1101","Hippokampos",30.88,2014-01-06,2014-01-06 14:04:00,4948,"14","L9406"
"1102","Hippokampos",31.1,2014-01-11,2014-01-11 13:47:00,7688,"13",NA
"1103","Hippokampos",31.14,2014-01-16,2014-01-16 13:36:00,1415,"13","L7783"
"1104","Hippokampos",31.47,2014-01-13,2014-01-13 21:12:00,8332,"21","L2070"
"1105","Hippokampos",31.59,2014-01-13,2014-01-13 20:42:00,1415,"20","L7783"
"1106","Hippokampos",31.69,2014-01-07,NA,NA,NA,"L1485"
"1107","Hippokampos",31.97,2014-01-13,NA,NA,NA,"L3800"
"1108","Hippokampos",31.99,2014-01-12,NA,NA,NA,"L5777"
"1109","Hippokampos",32.01,2014-01-10,2014-01-10 13:40:00,2463,"13","L6886"
"1110","Hippokampos",32.29,2014-01-13,2014-01-13 21:13:00,7117,"21","L6417"
"1111","Hippokampos",32.4,2014-01-15,2014-01-15 13:42:00,1877,"13","L3014"
"1112","Hippokampos",32.63,2014-01-11,2014-01-11 19:27:00,9683,"19","L7291"
"1113","Hippokampos",32.66,2014-01-08,2014-01-08 20:02:00,6895,"20","L3366"
"1114","Hippokampos",32.99,2014-01-07,2014-01-07 20:51:00,8156,"20",NA
"1115","Hippokampos",34,2014-01-16,NA,NA,NA,"L3366"
"1116","Hippokampos",34.03,2014-01-06,2014-01-06 13:20:00,6691,"13","L6267"
"1117","Hippokampos",35.12,2014-01-15,2014-01-15 20:10:00,9635,"20","L3191"
"1118","Hippokampos",35.34,2014-01-06,2014-01-06 20:20:00,1321,"20","L4149"
"1119","Hippokampos",35.73,2014-01-13,2014-01-13 13:24:00,7253,"13","L1682"
"1120","Hippokampos",35.85,2014-01-07,2014-01-07 21:21:00,7688,"21",NA
"1121","Hippokampos",36.01,2014-01-14,2014-01-14 13:17:00,7253,"13","L1682"
"1122","Hippokampos",36.17,2014-01-16,2014-01-16 13:26:00,6899,"13","L6267"
"1123","Hippokampos",36.54,2014-01-06,2014-01-06 13:35:00,2681,"13","L1107"
"1124","Hippokampos",36.7,2014-01-15,2014-01-15 13:12:00,8332,"13","L2070"
"1125","Hippokampos",37.16,2014-01-15,2014-01-15 21:42:00,8156,"21","L5224"
"1126","Hippokampos",37.57,2014-01-07,2014-01-07 14:11:00,8129,"14","L8328"
"1127","Hippokampos",37.88,2014-01-07,2014-01-07 21:17:00,2463,"21","L6886"
"1128","Hippokampos",37.89,2014-01-08,2014-01-08 13:31:00,1321,"13","L4149"
"1129","Hippokampos",38.19,2014-01-17,2014-01-17 21:29:00,2463,"21","L6886"
"1130","Hippokampos",38.21,2014-01-17,2014-01-17 13:16:00,2418,"13","L9018"
"1131","Hippokampos",38.23,2014-01-15,NA,NA,NA,"L2169"
"1132","Hippokampos",38.25,2014-01-06,2014-01-06 13:58:00,8202,"13","L2343"
"1133","Hippokampos",38.89,2014-01-15,NA,NA,NA,"L7291"
"1134","Hippokampos",39.22,2014-01-09,2014-01-09 13:41:00,5368,"13",NA
"1135","Hippokampos",39.26,2014-01-10,NA,NA,NA,"L8566"
"1136","Hippokampos",39.63,2014-01-13,NA,NA,NA,"L5224"
"1137","Hippokampos",39.64,2014-01-14,2014-01-14 19:44:00,1415,"19","L7783"
"1138","Hippokampos",39.8,2014-01-08,2014-01-08 13:43:00,9551,"13","L5777"
"1139","Hippokampos",39.89,2014-01-10,2014-01-10 13:58:00,6901,"13","L9363"
"1140","Hippokampos",39.9,2014-01-13,NA,NA,NA,"L9254"
"1141","Hippokampos",39.97,2014-01-10,NA,NA,NA,"L6886"
"1142","Hippokampos",43.56,2014-01-14,2014-01-14 20:48:00,8332,"20",NA
"1143","Hippokampos",45.32,2014-01-19,NA,NA,NA,"L5224"
"1144","Hippokampos",46.32,2014-01-19,2014-01-19 19:44:00,6895,"19","L3366"
"1145","Hippokampos",48.22,2014-01-10,2014-01-10 19:46:00,1415,"19",NA
"1146","Hippokampos",48.23,2014-01-19,2014-01-19 19:43:00,8332,"19","L2070"
"1147","Hippokampos",49.21,2014-01-18,2014-01-18 20:01:00,1286,"20","L3288"
"1148","Hippokampos",49.23,2014-01-12,2014-01-12 19:35:00,6895,"19","L3366"
"1149","Hippokampos",51.69,2014-01-07,2014-01-07 13:53:00,3853,"13",NA
"1150","Hippokampos",52.21,2014-01-12,2014-01-12 19:51:00,8156,"19","L5224"
"1151","Hippokampos",52.31,2014-01-17,2014-01-17 13:38:00,1286,"13","L3288"
"1152","Hippokampos",53.21,2014-01-18,2014-01-18 19:36:00,2463,"19","L6886"
"1153","Hippokampos",55.03,2014-01-18,2014-01-18 20:26:00,7117,"20","L6417"
"1154","Hippokampos",59.9,2014-01-13,2014-01-13 13:34:00,7354,"13",NA
"1155","Hippokampos",63.17,2014-01-19,2014-01-19 19:56:00,2463,"19","L6886"
"1156","Hippokampos",63.21,2014-01-11,2014-01-11 19:45:00,8332,"19","L8566"
"1157","Hippokampos",63.21,2014-01-11,2014-01-11 19:45:00,8332,"19","L2070"
"1158","Hippokampos",63.21,2014-01-11,2014-01-11 19:29:00,4795,"19","L8566"
"1159","Hippokampos",63.21,2014-01-11,2014-01-11 19:29:00,4795,"19","L2070"
"1160","Hippokampos",63.21,2014-01-18,2014-01-18 19:42:00,8332,"19","L2070"
"1161","Hippokampos",63.32,2014-01-12,2014-01-12 20:38:00,7688,"20","L4164"
"1162","Hippokampos",64.37,2014-01-19,2014-01-19 13:33:00,2142,"13",NA
"1163","Hippokampos",65.7,2014-01-09,2014-01-09 13:56:00,4434,"13",NA
"1164","Hippokampos",66.21,2014-01-11,2014-01-11 19:26:00,7688,"19","L4164"
"1165","Hippokampos",66.63,2014-01-12,2014-01-12 19:29:00,1415,"19","L7783"
"1166","Hippokampos",67.37,2014-01-11,2014-01-11 19:53:00,9635,"19","L3191"
"1167","Hippokampos",69.41,2014-01-12,2014-01-12 20:15:00,2540,"20",NA
"1168","Hippokampos",69.8,2014-01-11,2014-01-11 20:27:00,7117,"20","L6417"
"1169","Hippokampos",70.19,2014-01-07,2014-01-07 20:34:00,1321,"20",NA
"1170","Hippokampos",70.23,2014-01-11,2014-01-11 20:23:00,1415,"20","L7783"
"1171","Hippokampos",70.48,2014-01-10,2014-01-10 20:09:00,7688,"20",NA
"1172","Hippokampos",70.68,2014-01-09,2014-01-09 20:15:00,1877,"20",NA
"1173","Hippokampos",71.99,2014-01-12,2014-01-12 14:06:00,9551,"14",NA
"1174","Hippokampos",72.5,2014-01-18,2014-01-18 20:11:00,1415,"20","L7783"
"1175","Hippokampos",75.62,2014-01-11,2014-01-11 13:37:00,9551,"13",NA
"1176","Hippokampos",76.11,2014-01-07,2014-01-07 14:00:00,3492,"14",NA
"1177","Hippokampos",78.21,2014-01-12,2014-01-12 20:05:00,9635,"20","L3191"
"1178","Hippokampos",78.96,2014-01-19,2014-01-19 20:16:00,1415,"20","L7783"
"1179","Hippokampos",78.99,2014-01-08,2014-01-08 21:32:00,2463,"21",NA
"1180","Hippokampos",79.26,2014-01-10,2014-01-10 13:20:00,4795,"13",NA
"1181","Hippokampos",79.97,2014-01-10,2014-01-10 22:21:00,2463,"22",NA
"1182","Hippokampos",82.23,2014-01-11,2014-01-11 13:37:00,6691,"13",NA
"1183","Hippokampos",82.61,2014-01-15,2014-01-15 13:41:00,2540,"13",NA
"1184","Hippokampos",85.5,2014-01-06,2014-01-06 20:29:00,6895,"20",NA
"1185","Hippokampos",88.27,2014-01-19,2014-01-19 19:44:00,1321,"19",NA
"1186","Hippokampos",91.97,2014-01-13,2014-01-13 13:50:00,7384,"13",NA
"1187","Hippokampos",96.75,2014-01-08,2014-01-08 20:28:00,7117,"20",NA
"1188","Hippokampos",98.81,2014-01-14,2014-01-14 13:42:00,7889,"13",NA
"1189","Hippokampos",99.63,2014-01-13,2014-01-13 21:27:00,8156,"21",NA
"1190","Hippokampos",100.11,2014-01-18,2014-01-18 13:21:00,1877,"13",NA
"1191","Hippokampos",101.14,2014-01-15,2014-01-15 21:08:00,6895,"21",NA
"1192","Hippokampos",101.25,2014-01-19,2014-01-19 19:43:00,9635,"19","L3191"
"1193","Hippokampos",103.38,2014-01-11,2014-01-11 13:36:00,4434,"13",NA
"1194","Hippokampos",108.35,2014-01-17,2014-01-17 13:52:00,9617,"13",NA
"1195","Hippokampos",114,2014-01-16,2014-01-16 20:42:00,6895,"20",NA
"1196","Hippokampos",118.23,2014-01-15,2014-01-15 14:02:00,4434,"14",NA
"1197","Hippokampos",118.89,2014-01-15,2014-01-15 13:12:00,9683,"13",NA
"1198","Jack's Magical Beans",3.36,2014-01-14,NA,NA,NA,"L3288"
"1199","Jack's Magical Beans",3.68,2014-01-07,NA,NA,NA,"L6267"
"1200","Jack's Magical Beans",3.96,2014-01-08,2014-01-08 12:00:00,6899,"12","L6267"
"1201","Jack's Magical Beans",4.06,2014-01-15,NA,NA,NA,"L5224"
"1202","Jack's Magical Beans",5.22,2014-01-13,2014-01-13 12:00:00,9241,"12","L3288"
"1203","Jack's Magical Beans",5.3,2014-01-15,2014-01-15 12:00:00,9241,"12","L3288"
"1204","Jack's Magical Beans",5.46,2014-01-10,2014-01-10 12:00:00,8156,"12","L5224"
"1205","Jack's Magical Beans",6,2014-01-09,2014-01-09 12:00:00,3853,"12","L1485"
"1206","Jack's Magical Beans",6.95,2014-01-16,2014-01-16 12:00:00,2463,"12","L6886"
"1207","Jack's Magical Beans",7.57,2014-01-17,2014-01-17 12:00:00,6899,"12","L6267"
"1208","Jack's Magical Beans",7.84,2014-01-06,NA,NA,NA,"L5224"
"1209","Jack's Magical Beans",8.22,2014-01-10,2014-01-10 12:00:00,2463,"12",NA
"1210","Jack's Magical Beans",9.12,2014-01-16,2014-01-16 12:00:00,6899,"12","L6267"
"1211","Jack's Magical Beans",9.64,2014-01-13,2014-01-13 12:00:00,8156,"12","L5224"
"1212","Jack's Magical Beans",9.84,2014-01-07,NA,NA,NA,"L6886"
"1213","Jack's Magical Beans",10.11,2014-01-09,2014-01-09 12:00:00,6899,"12","L6267"
"1214","Jack's Magical Beans",11.03,2014-01-06,2014-01-06 12:00:00,6899,"12","L6267"
"1215","Jack's Magical Beans",11.15,2014-01-15,2014-01-15 12:00:00,6899,"12",NA
"1216","Jack's Magical Beans",11.25,2014-01-08,NA,NA,NA,"L6886"
"1217","Jack's Magical Beans",12.13,2014-01-09,2014-01-09 12:00:00,9241,"12",NA
"1218","Jack's Magical Beans",12.37,2014-01-08,2014-01-08 12:00:00,8156,"12","L5224"
"1219","Jack's Magical Beans",12.56,2014-01-16,2014-01-16 12:00:00,8156,"12","L5224"
"1220","Jack's Magical Beans",13.32,2014-01-14,NA,NA,NA,"L6267"
"1221","Jack's Magical Beans",14.86,2014-01-16,2014-01-16 12:00:00,9241,"12","L3288"
"1222","Jack's Magical Beans",15.55,2014-01-09,2014-01-09 12:00:00,8156,"12",NA
"1223","Jack's Magical Beans",15.69,2014-01-10,2014-01-10 12:00:00,6899,"12","L6267"
"1224","Jack's Magical Beans",15.7,2014-01-14,NA,NA,NA,"L5224"
"1225","Jack's Magical Beans",16.29,2014-01-10,2014-01-10 12:00:00,9241,"12","L3288"
"1226","Jack's Magical Beans",17.43,2014-01-09,NA,NA,NA,"L6886"
"1227","Jack's Magical Beans",17.52,2014-01-13,2014-01-13 12:00:00,2463,"12","L6886"
"1228","Jack's Magical Beans",18.08,2014-01-14,NA,NA,NA,"L6886"
"1229","Jack's Magical Beans",18.1,2014-01-06,2014-01-06 12:00:00,2463,"12","L6886"
"1230","Jack's Magical Beans",18.31,2014-01-13,2014-01-13 12:00:00,6899,"12","L6267"
"1231","Jack's Magical Beans",18.59,2014-01-06,2014-01-06 12:00:00,9241,"12","L3288"
"1232","Jack's Magical Beans",18.77,2014-01-07,2014-01-07 12:00:00,9241,"12","L3288"
"1233","Jack's Magical Beans",18.78,2014-01-08,2014-01-08 12:00:00,9241,"12","L3288"
